file,function_addr,function_role,score,basic_block_count,internal_block_count,xdata_read_count,xdata_write_count,rtos_core_hits,service_flag_hits,secondary_flag_hits,nearby_runtime_hits,call_count,incoming_lcalls,movc_count,string_refs,arithmetic_hits,dispatcher_score,service_worker_score,confidence,notes
ppkp2001 90cye01.PZU,0x4358,caller_router_candidate,17,23,22,3,8,3,6,0,3,13,3,0,0,12,16,23,probable,deep_trace_static_only;no_packet_format_claim
ppkp2001 90cye01.PZU,0x920C,core_service_worker_candidate,11,1,0,5,3,0,9,0,0,4,2,0,0,14,9,17,probable,deep_trace_static_only;no_packet_format_claim
ppkp2001 90cye01.PZU,0x53E6,dispatcher_candidate,18,17,16,4,2,0,0,0,3,13,2,0,0,10,6,12,probable,deep_trace_static_only;no_packet_format_claim
